0,1111,0,"","",[],[],[],"","",[],"Lunging Strike",[]
1,1113,0,"","",[],[],[],"","",[],"Lunging Strike",[]
2,1115,0,"","",[],[],[],"","",[],"Lunging Strike",[]
3,4241,0,"","",[],[],[],"","",[],"Lunging Strike",[]
4,4248,0,"","",[],[],[],"","",[],"Lunging Strike",[]
5,4255,0,"","",[],[],[],"","",[],"Lunging Strike",[]
6,4255,1,"","",[],[],[7939],"","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggeredThrust, ContactPoint );\""",[],"Thrusting Strike",[]
7,6026,0,"","",[],[],[],"","",[],"Lunging Strike",[]
8,6027,0,"","",[],[],[],"","",[],"Lunging Strike",[]
9,6028,0,"","",[],[],[],"","",[],"Lunging Strike",[]
10,6029,0,"","",[],[],[],"","",[],"Lunging Strike",[]
11,472,0,"","",[],[],[],"","",[],"Stone Shot",[]
12,472,1,"",1,[],[],[],"","",[],"Stone Shot",[]
13,472,2,"",1,"[175,318,4548]","[200,400,1]",[],"","",[],"Stone Snipe",[]
14,472,3,"",1,[1211],[200],[],"","",[],"Stone Shot",[]
15,2696,0,"","",[],[],[],"","",[],"Lunging Strike",[]
16,2696,1,"",40,[173],[4],[],"","",[],"Rock Toss",[]
17,2659,0,"","",[],[],[],"","",[],"Lunging Strike",[]
18,2659,1,"",40,[173],[4],[],"","",[],"Rock Toss",[]
19,2664,0,"","",[],[],[],"","",[],"Lunging Strike",[]
20,2664,2,"",51,"[173,2501]","[4,10]",[1977],"","",[],"Flame Hurl",[]
21,2664,3,"",51,"[3208,5752]","[20,-40]",[1977],"","",[],"Torch Toss",[]
22,2664,4,"",51,"[173,2501]","[0,5]",[1977],"","",[],"Backburn",[]
23,2699,0,"","",[],[],[],"","",[],"Lunging Strike",[]
24,2699,2,"",51,"[173,2501]","[4,10]",[1977],"","",[],"Flame Hurl",[]
25,2699,3,"",51,"[3208,5752]","[20,-40]",[1977],"","",[],"Torch Toss",[]
26,2699,4,"",51,"[173,2501]","[0,5]",[1977],"","",[],"Backburn",[]
27,2722,0,"","",[],[],[],"","",[],"Lunging Strike",[]
28,2722,3,"",51,"[175,634,6153]","[50,-60,2]",[],"","",[],"Fire Breath",[]
29,2662,0,"","",[],[],[],"","",[],"Fire Strike",[]
30,2662,1,"",24,[],[],[],"","",[],"Flamecrack",[]
31,2662,2,"",32,[],[],[],"","",[],"Raise Burning Bones",[]
32,2662,3,"",32,"[1820,612,357]","[20,50,-2400]",[],"","",[],"Fire Storm",[]
33,2662,4,"",32,[],[],[],"","",[],"Conflagration",[]
34,1148,0,"","",[],[],[],"","",[],"Lunging Strike",[]
35,1151,0,"","",[],[],[],"","",[],"Lunging Strike",[]
36,1154,0,"","",[],[],[],"","",[],"Lunging Strike",[]
37,416,0,"","",[],[],[],"","",[],"Lunging Bite",[]
38,416,1,"","",[],[],[7939],"","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggeredThrust, ContactPoint );\""",[],"Thrusting Strike",[]
39,416,2,"","",[70],[-20],"[6151,6163]","","on_event_footstep_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""\r\non_event_contact_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeImpact );\""",[],"Charge Forward",[]
40,416,3,"","",[70],[-40],[7988],"","on_start_ShieldCharge = \""TriggerSkill( MetamorphCloneStampede, TargetLocation );\""",[],"Charge Forward",[]
41,424,0,"","",[],[],[],"","",[],"Lunging Bite",[]
42,424,1,"","",[],[],[7939],"","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggeredThrust, ContactPoint );\""",[],"Thrusting Strike",[]
43,424,2,"","",[70],[-20],"[6151,6163]","","on_event_footstep_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""\r\non_event_contact_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeImpact );\""",[],"Charge Forward",[]
44,424,3,"","",[70],[-40],[7988],"","on_start_ShieldCharge = \""TriggerSkill( MetamorphCloneStampede, TargetLocation );\""",[],"Charge Forward",[]
45,1142,0,"","",[],[],[],"","",[],"Lunging Strike",[]
46,1144,0,"","",[],[],[],"","",[],"Lunging Strike",[]
47,1146,0,"","",[],[],[],"","",[],"Lunging Strike",[]
48,1054,0,"","",[],[],[],"","",[],"Lunging Strike",[]
49,1054,1,"","",[434],[100],[],"","",[],"Crashing Wave",[]
50,1054,2,"","","[434,70]","[100,-30]",[896],"","on_event_contact_for_GeometryAttack = \""TriggerSkill( MetamorphFreezingPulseNova, Ahead );\""",[],"Cleaving Frost",[]
51,429,0,"","",[],[],[],"","",[3772],"Lunging Bite",[]
52,429,3,"",114,[],[],[],"","",[3772],"Screeching Cry",[]
53,429,4,"",23,[],[],[4993],"","on_event_contact_for_GeometryTrigger = \""TriggerSkill( MetamorphosisCastCausticGround, Self );\""",[3772],"Caustic Blast",[]
54,886,0,"","",[],[],[],"","",[],"Lunging Strike",[]
55,495,0,"","",[],[],[],"","",[],"Lunging Strike",[]
56,915,0,"","",[],[],[],"","",[],"Lunging Strike",[]
57,1071,0,"","",[],[],[],"","",[],"Lunging Strike",[]
58,1071,1,"","",[434],[100],[],"","",[],"Crashing Wave",[]
