0,"BloodMonkey","","",0,15,0,20,1,"",""
1,"BloodMonkey2","","",0,15,0,20,1,"",""
2,"BloodMonkeySideArea","","",0,15,0,20,37,"",""
3,"BloodMonkeyBossInvasion","","",0,15,0,20,37,"",""
4,"BloodMonkeyBossEndlessLedge","","",0,15,0,20,25,"",""
5,"BloodMonkeyMapBoss","","",0,15,0,20,34,"",""
6,"BloodMonkeyBossDescent","","",0,15,0,20,0,"",""
7,"BloodMonkeyEnrage","","",0,15,0,20,1,"",""
8,"BloodMonkeyTalisman","","",0,15,0,20,1,"",""
9,"BloodMonkeyTalismanSummoned","","",0,15,0,20,37,"",""
10,"BloodMonkeyParasite","","",0,15,0,20,1,"",""
11,"BloodMonkeyUltimatum","","",0,15,0,20,1,1,""
12,"Flamebearer",1,"",0,0,0,20,1,"",""
13,"FlamebearerPurple",1,"",0,0,0,20,14,"",""
14,"FlamebearerChampion",1,"",0,0,0,20,14,"",""
15,"Flamebearer2",1,"",0,0,0,20,1,"",""
16,"FlamebearerBossStrIntMission",1,"",0,0,0,20,25,"",""
17,"FlamebearerBoss","","",0,0,0,20,25,"",""
18,"FlamebearerBossInvasion",1,"",0,0,0,20,37,"",""
19,"FlamebearerBossLake",1,"",0,0,0,20,37,"",""
20,"FlamebearerBossDocks",1,"",0,0,0,20,25,"",""
21,"FlamebearerMapBoss",1,"",0,0,0,20,34,"",""
22,"FlamebearerBossEndlessLedge",1,"",0,0,0,20,25,"",""
23,"FlamebearerStationaryDefensive",1,"",0,0,0,0,1,"",""
24,"Spawn",1,"",0,10,0,20,2,"",""
25,"SpawnBossInvasion","","",0,10,0,20,37,"",""
26,"SpawnTiny",1,"",0,10,0,20,2,"",""
27,"ProphecySpawn",1,"",0,10,0,20,2,"",""
28,"TestSpawn",1,"",0,0,0,0,0,"",""
29,"MerveilSpawn",1,"",0,10,0,20,2,"",""
30,"AnimTest","","",0,0,0,0,0,"",""
31,"SandSpitterBossDeep",1,"",0,0,0,20,27,"",""
32,"SandSpitterBossInvasion",1,"",0,0,0,20,37,"",""
33,"SandSpitterFromCrabBossInvasion",1,"",0,0,0,20,37,"",""
34,"SandSpitterFromCrabBossLake",1,"",0,0,0,20,37,"",""
35,"SandSpitterBossLedge",1,"",0,0,0,20,27,"",""
36,"SandSpitterEmerge",1,"",0,0,0,20,3,"",""
37,"SandSpitterEmergeCoast",1,"",0,0,0,20,3,"",""
38,"SandSpitterEmergeSideArea",1,"",0,0,0,20,37,"",""
39,"SandSpitter",1,"",0,0,0,20,3,"",""
40,"SandSpitterTwilightStrand",1,"",0,0,0,20,3,"",""
41,"SandSpitterCavern",1,"",0,0,0,20,3,"",""
42,"SandSpitter1bResist",1,"",0,0,0,20,11,"",""
43,"SandSpitterUntaintedBoss",1,"",0,0,0,20,34,"",""
44,"SandSpitterMaps",1,"",0,0,0,20,3,"",""
45,"SandSpitterBossSideArea",1,"",0,0,0,20,37,"",""
46,"SandSpitterBossSideAreaLowbie",1,"",0,0,0,20,37,"",""
47,"SandSpitterProphecyBossSummoned",1,"",0,0,0,20,3,"",""
48,"SandSpitterProphecyBossSummonedMap",1,"",0,0,0,20,3,"",""
49,"SandSpitterRoyale",1,"",0,0,0,20,3,"",""
50,"Scavenger","","",0,15,0,20,0,"",""
51,"ScavengerFireFury","","",0,15,0,20,0,"",""
52,"ScavengerFireFuryMapBoss","","",0,15,0,20,34,"",""
53,"ScavengerBoss","","",0,15,0,20,0,"",""
54,"Spider",1,"",0,0,0,20,3,"",""
55,"SpiderFast",1,"",0,0,0,20,3,"",""
56,"WeaverSpider",1,"",0,0,0,20,3,"",""
57,"VaalSpider",1,"",0,0,0,20,3,"",""
58,"SpiderWildSmall",1,"",0,0,0,20,3,"",""
59,"SpiderWildMedium","","",0,0,0,20,3,"",""
60,"SpiderWildLarge","","",0,0,0,20,3,"",""
61,"SpiderChampion",1,"",0,0,0,20,20,"",""
62,"SpiderShaped",1,"",0,0,0,20,8,"",""
63,"EssenceSpiderSmall",1,"",0,0,0,20,3,"",""
64,"SpiderLabyrinthSmall",1,"",0,0,0,20,3,"",""
65,"SpiderSmallSinsMinion",1,"",0,0,0,20,3,"",""
66,"IntMissionSpider",1,"",0,0,0,20,23,"",""
67,"MapSpider",1,"",0,0,0,20,34,"",""
68,"SpiderLowRewards","","",0,0,0,20,3,"",""
69,"TinySpider",1,"",0,0,0,20,3,"",""
70,"TinySpiderMinionFromUnique","",1,0,0,0,20,41,"",""
71,"BarrelOfSpidersSmall",1,"",0,0,0,20,3,"",""
72,"BarrelOfSpidersMedium",1,"",0,0,0,20,3,"",""
